beta_FM	beta_MF	P_FBB	P_FNB	P_FTS	pmf	pmc	f_mf	f_mc	df_BB	df_NB	df_TS	dm_BB	dm_NB	dm_TS	Z	CCBB_FBB	CCNB_FNB	CFBB_CBB1	CFNB_CNB1	CCTS_FTS	f_FBB	f_FNB	f_FTS	t_gamma	eta_T
0.000712207	0.000879903	0.007144915	0.013927942	0.192406071	0.466390362	0.316985363	0.312343891	0.406884487	4.831121158	3.07181675	10.46247961	9.683114414	5.815468911	7.386935463	0.224145537	404.9809282	123.9668667	44.63785619	23.71685188	11.1963088	0.623853141	0.422359895	0.336163049	0.031935699	0.088863407
0.000609876	0.000721257	0.004147474	0.008022968	0.016873793	0.401167164	0.31944219	0.463546361	0.398891823	4.175642283	3.488880256	10.53377807	8.235948554	9.327246504	1.551875532	0.829748482	381.6588337	136.8364199	33.7585735	45.01604908	19.70713072	0.426883666	0.587256989	0.33312353	0.039004375	0.086841002
0.000710745	0.001201466	0.003991851	0.022121115	0.162481624	0.438092018	0.342921193	0.410847941	0.377226676	2.153855512	2.677764506	9.952343052	9.638319219	9.79352866	6.227028619	0.202724712	258.4361599	45.04627022	37.55025462	36.9362638	6.659586938	0.524775446	0.425105022	0.104244808	0.036899885	0.150385037
0.00078705	0.001083606	0.002897775	0.002861742	0.095018429	0.211038822	0.496605428	0.313224029	0.540989579	2.679639734	4.731237927	6.997538842	6.002041461	8.763499751	9.325160745	0.126251657	978.5506412	75.17685084	23.67523561	31.73908439	5.686016378	0.608231931	0.427983009	0.118031694	0.037693401	0.106525595
0.000777389	0.000763857	0.001941105	0.006339109	0.061613112	0.239415031	0.403071477	0.465025898	0.5835858	3.929944491	2.135265999	5.709630828	9.186608968	6.0946713	7.572408931	0.57066722	943.5692333	172.8902804	25.31343006	21.43392578	4.429526352	0.611020301	0.481886442	0.224074583	0.036283303	0.055634767
0.00065608	0.001143745	0.002085629	0.026529662	0.131868436	0.252019043	0.404010903	0.321620952	0.342385689	1.710785897	4.373258324	8.997409586	6.651185937	9.811965225	7.183977546	0.622545726	567.0218375	94.04300091	34.56450975	13.54710711	10.83771126	0.6132007	0.443940974	0.359224902	0.02883033	0.102525183
0.000602962	0.001193989	0.005603933	0.010196822	0.029610919	0.259395662	0.41319738	0.42212907	0.634133797	1.635141012	5.12500428	13.12338343	9.456575212	6.301081696	8.419054129	0.890759813	660.0536705	64.79914109	35.71605573	16.70651805	17.31281074	0.807330222	0.518299187	0.27837881	0.0287656	0.12223294
0.000654793	0.001156419	0.006700046	0.005225755	0.104838664	0.213094624	0.449202721	0.318820677	0.730365733	5.366272295	5.895142873	7.814890519	7.595425557	7.536218672	8.751654679	0.091078089	566.0109099	196.4382186	18.0116695	25.27754305	7.786179557	0.44989909	0.595053096	0.187318829	0.028612347	0.104619049
0.000631748	0.001165027	0.006467363	0.005893279	0.105284407	0.225697698	0.33170513	0.409636296	0.505772627	4.837431481	3.30388011	10.97918321	6.197929968	6.788451388	2.862894316	0.555165644	420.0915827	208.0534287	47.85833333	24.73078864	8.166866276	0.634073157	0.670481276	0.333241409	0.030034946	0.1155817
0.000624883	0.000748051	0.001300363	0.003128431	0.113756804	0.393701985	0.411935382	0.326480147	0.582466364	4.548264139	2.060071643	6.664788946	7.296469535	8.348185024	1.091806703	0.720741557	1014.991797	279.670049	23.72077587	16.81136502	6.925052572	0.593445393	0.526790811	0.266709664	0.030178974	0.007581541
0.000664783	0.000990224	0.004075229	0.010585442	0.176175828	0.24243864	0.498219685	0.370510168	0.551748141	3.665878469	3.212233636	14.2008809	7.129293098	7.121513107	3.169992772	0.243319277	439.3602045	146.7209754	36.1270705	38.66262094	9.134168361	0.457965812	0.637804164	0.282855833	0.030753431	0.106087676
0.00072052	0.000913027	0.010614536	0.028186439	0.077144851	0.403279239	0.544982882	0.402667045	0.423660819	3.219022234	5.993955952	9.675149417	9.554149944	7.714805491	4.175931901	0.944658696	959.5228645	70.77306343	15.20763405	38.24064009	15.894869	0.616680864	0.44897665	0.346841347	0.023826665	0.089987415
0.000600996	0.000889411	0.007836663	0.014232028	0.127804345	0.199266892	0.339350771	0.278575339	0.713139926	1.495682709	5.313079853	13.43845198	5.502419093	6.620787741	7.604336235	0.278678161	686.9209099	165.5190529	26.99082025	30.11326058	3.884146798	0.464626048	0.516245119	0.356427677	0.033755973	0.088532555
0.000692441	0.001081396	0.00245923	0.011543612	0.005476403	0.421307368	0.553863945	0.393667149	0.434749535	3.945152824	3.371250108	14.69751627	7.416592792	7.823790537	3.442700885	0.525296043	690.0100424	156.6208006	38.37197486	33.65785989	20.30069566	0.701293834	0.650766003	0.209317532	0.030392896	0.050709672
0.000666202	0.001252006	0.003888795	0.0075927	0.050918742	0.179446051	0.482784928	0.356337237	0.534961157	4.236103915	5.865313406	5.732787269	8.601659323	7.283330553	2.317233757	0.98099754	1020.623991	115.2601435	18.67773119	14.13156183	7.863225253	0.620255623	0.452795387	0.258505865	0.033495669	0.025031004
0.000644247	0.001523589	0.00907805	0.029102037	0.008925241	0.410148645	0.416772021	0.320211493	0.596549428	1.511357511	1.959967372	10.91899756	6.103566462	5.660605124	2.301229858	0.412760628	583.9440611	175.4954284	17.20167047	17.18644473	13.84322758	0.476395751	0.591270992	0.346659077	0.024385959	0.031807499
0.000729385	0.00094686	0.003950747	0.009497595	0.149395	0.294083679	0.560512776	0.384307755	0.769934663	3.415828527	4.043612901	9.493201216	5.840776146	5.208765556	6.227074658	0.679647916	1083.958066	160.3764745	33.13079535	43.8156345	5.818427642	0.692519595	0.653578893	0.342724042	0.02301463	0.159596499
0.000753091	0.001268801	0.006125232	0.014872569	0.119029949	0.314188198	0.465930227	0.300074276	0.765971144	1.55529116	1.534659017	12.53198584	8.833762942	9.395846144	6.270905984	0.237393562	683.7262791	103.1924703	39.64469143	46.36682673	8.349535049	0.709502495	0.674686766	0.155195615	0.023869345	0.120821268
0.000727917	0.00120134	0.004812721	0.008496675	0.045837749	0.28157936	0.485766623	0.403861818	0.784240077	1.541143859	1.975698115	12.67034675	9.277493331	7.500350078	4.106974315	0.392435032	677.1443714	125.8819381	24.67519822	29.34821516	7.073474211	0.529654479	0.535125423	0.367643544	0.039726069	0.11188685
0.000636836	0.001209233	0.003138745	0.016768158	0.019628164	0.275278298	0.469270524	0.373332245	0.457633316	5.583488278	3.434539993	6.554683831	8.720859896	7.532888856	9.07682714	0.661367581	761.7704027	249.4161595	46.17131589	13.95506354	18.73060826	0.703270404	0.62462778	0.179371694	0.025763998	0.024503444
0.000634051	0.001086539	0.001735772	0.028489356	0.186394131	0.41319894	0.563361979	0.317398987	0.686723145	3.549097865	2.229137063	8.560308608	9.720140477	5.722690922	4.201882334	0.138831975	415.749258	178.836139	45.45082575	19.54962437	8.20594215	0.499875949	0.49142884	0.144918556	0.037289851	0.142894306
0.0007697	0.001177917	0.004700219	0.013004559	0.192672838	0.258365882	0.336498863	0.358307546	0.500424353	3.724781509	2.85458876	5.067045838	8.611477313	8.365739235	4.930577551	0.764956375	747.7823219	214.3315741	46.12292075	12.02171156	4.934088621	0.749669381	0.55526418	0.222564102	0.031169125	0.145185876
0.000746498	0.000646872	0.005084074	0.007018106	0.019921882	0.397669983	0.302067026	0.303603941	0.793230098	2.217381997	1.797499807	11.22124726	5.458420518	6.473635894	5.610356887	0.913529196	358.7229787	103.9286996	46.12409772	19.52505704	19.51682024	0.563281092	0.450753806	0.245313934	0.038649463	0.058287966
0.000643385	0.001183586	0.004253778	0.021089109	0.034223911	0.481426744	0.307189978	0.405054522	0.525023349	4.059196343	3.892203877	8.262095522	6.188283714	6.192736843	6.637807392	0.221417739	647.1442501	223.2354114	30.9723675	31.27515838	8.727146647	0.586286411	0.665348406	0.158170601	0.034648978	0.024676182
0.000772574	0.000939682	0.010271827	0.021191682	0.093803838	0.438154471	0.301578151	0.294807718	0.437684979	4.485409611	5.280546644	11.23958299	5.475013877	8.665213397	5.878480862	0.334287085	567.8075201	107.8584396	34.38632618	17.13289263	22.10249185	0.673952522	0.567060964	0.349556438	0.030445441	0.009814993
0.000658652	0.000897539	0.00395109	0.008537415	0.025898203	0.464039524	0.451149766	0.464946154	0.562956795	3.042632649	1.237041131	5.100706713	8.818535414	8.248770672	6.008001876	0.980373228	806.9956936	228.1429533	20.23762879	25.1101459	18.61966451	0.713436343	0.607203517	0.276317603	0.039625279	0.050270377
0.000722707	0.001073222	0.008667162	0.012900774	0.11430873	0.352673976	0.455671181	0.437635274	0.370503606	1.767593155	4.355777523	14.01998174	8.066887937	5.842333718	5.617645047	0.273814395	684.3837819	77.89200649	39.99914528	21.43341367	14.6941414	0.702302708	0.579856165	0.244641498	0.026605536	0.103069619
0.00078618	0.000864268	0.004421243	0.004672337	0.010757084	0.481468766	0.423948893	0.441857236	0.528280534	5.594546079	5.041871451	9.09999501	9.456186244	5.26034413	8.839779438	0.420922506	731.4491928	146.6252543	37.91364118	32.74561527	23.95245329	0.695395818	0.665982663	0.139245435	0.030687961	0.077792355
0.000651194	0.000622216	0.005091921	0.010193673	0.075856301	0.227851147	0.559781374	0.393353296	0.37552261	3.735302298	2.931972623	9.209128638	8.070306247	5.361167011	8.573311484	0.307235857	644.9495394	187.2239125	33.86228353	26.36566312	18.58246414	0.525351346	0.575545177	0.12633052	0.02535163	0.010954594
0.000763932	0.001315935	0.003684729	0.00290293	0.024989432	0.441351145	0.39858446	0.296342964	0.745808414	3.703153165	5.664098522	9.200161473	9.167991135	7.783806355	8.165106243	0.425520731	616.3994155	46.34771011	39.62308274	44.86502017	4.450021429	0.689851697	0.457736011	0.308247494	0.025389346	0.066597744
0.000640348	0.001550089	0.010109108	0.026081491	0.038028507	0.453560761	0.407261033	0.387310193	0.756654862	5.582338569	4.215124736	6.843142747	7.001131635	8.926541016	8.712791906	0.716054032	416.7145907	71.90076553	39.26298363	12.7547747	17.34430636	0.794205049	0.535820958	0.250369597	0.03115132	0.053869748
0.000701161	0.000982376	0.003253236	0.011977778	0.184675739	0.452083083	0.508797576	0.263825221	0.720089358	1.684458881	3.758609418	9.596799808	5.437084006	7.144309948	4.610344002	0.713844864	818.5191246	123.0284047	12.61041574	16.51208915	12.73655338	0.77247321	0.535645059	0.341691383	0.038303946	0.127651315
0.00069014	0.001284296	0.007211503	0.028528809	0.055749609	0.145301143	0.470643439	0.420438678	0.480086307	1.320126024	1.65405396	14.26255053	9.564655207	9.155262886	4.619333561	0.366286479	678.8836243	70.18299333	38.53342073	40.3905321	11.44203052	0.687839102	0.551165375	0.321073232	0.030260612	0.118770966
0.00063765	0.001320199	0.003606109	0.026410816	0.01473313	0.447406786	0.373252135	0.432546256	0.378168179	1.64624189	1.247982654	14.82231145	6.211666522	6.265023079	4.305146783	0.207845945	849.9002368	100.1170481	33.45849606	29.56229362	14.33525968	0.694311401	0.465006133	0.364095111	0.030971382	0.079596548
0.000658763	0.000750112	0.009063208	0.006556626	0.093339162	0.237222244	0.472848162	0.368676531	0.645350733	2.978663823	1.525153144	14.12123122	8.403176349	9.259173414	2.811268571	0.65862809	739.0738241	165.0903001	34.10973343	36.58714367	8.856119647	0.592435424	0.554792297	0.285852984	0.038846113	0.157241016
0.000678036	0.000931294	0.002335969	0.028733576	0.036370765	0.334601731	0.402610444	0.366210674	0.401224941	4.763969227	5.085732525	11.34432026	6.050175385	6.126958541	4.802842968	0.816960198	748.6370259	177.1489882	47.01725028	13.79945778	17.77784592	0.621505999	0.568783565	0.291232592	0.030791455	0.040223573
0.000749753	0.00159937	0.001979642	0.019714168	0.010423903	0.435367674	0.517833488	0.344186859	0.755798327	1.150159895	4.46739894	6.323233022	9.323321584	7.653495439	6.691203832	0.094805984	747.7521491	124.6276264	19.88661505	25.03918213	22.46711168	0.67465163	0.623564854	0.200857667	0.026391469	0.105415497
0.000781146	0.000772188	0.001791537	0.019181503	0.174279436	0.173375413	0.439312977	0.465479217	0.395559093	4.538150111	4.816394897	10.73586995	8.955945765	6.006462518	2.271137439	0.801333874	670.8803425	97.60074022	29.77731928	45.75182178	3.448705913	0.624256587	0.559669496	0.221245229	0.032973581	0.09271753
0.000674242	0.000861776	0.006805958	0.017327195	0.07435703	0.290331921	0.392201008	0.463271945	0.468530672	5.390102341	2.905651353	8.146679244	6.981655779	8.982644602	6.080568835	0.521603577	980.8398367	125.788168	13.0581716	18.89830949	18.87443799	0.454325832	0.459028702	0.359940068	0.036648993	0.062110495
0.000613775	0.000902909	0.008895813	0.018491308	0.023183206	0.162768307	0.441014211	0.277529189	0.390055127	1.741173896	4.634633467	10.52004454	6.141450948	6.790091805	6.642832751	0.421418566	838.5964484	255.6822765	36.32698434	20.73946469	13.52986586	0.593896766	0.624077069	0.197538329	0.03090257	0.042011153
0.000647692	0.001017833	0.00605805	0.017061372	0.081823862	0.478221011	0.474414731	0.341299381	0.362105351	5.800701462	4.547343634	12.41362089	9.654113716	7.35420659	5.028577647	0.8125649	732.9011164	86.20442848	13.25519591	33.6052697	15.83848688	0.722163195	0.505215912	0.254493678	0.023774161	0.101655233
0.000735549	0.00117263	0.010027224	0.017041927	0.003137389	0.269962933	0.519408609	0.350459014	0.332258183	3.205766217	4.516256298	14.85539409	8.927011074	5.009691343	6.399215101	0.342905633	1026.967133	155.0097347	32.08465702	28.28636349	13.54414729	0.718016943	0.615722434	0.124991145	0.023048779	0.099380949
0.000698251	0.001075542	0.005946058	0.00271972	0.101948276	0.438350152	0.280237678	0.433373454	0.562758438	4.751932211	4.655766272	14.30430329	7.645200975	9.083779355	9.187317304	0.547022009	378.2565496	51.89094075	24.81990529	37.40940168	8.859332948	0.532676807	0.535036716	0.271194658	0.03713875	0.14683799
0.000632903	0.001437355	0.006114984	0.021730621	0.08713582	0.319618433	0.492052514	0.371274145	0.611863805	5.376662087	1.883092529	12.05522699	8.041411862	7.628000851	8.169789093	0.289345528	545.7443454	80.47438017	18.97934765	45.91341074	11.91142305	0.723064059	0.537111408	0.226774658	0.03522634	0.150415297
0.000702412	0.001401567	0.009832028	0.003200639	0.051268207	0.474856063	0.384242206	0.396904761	0.351466317	4.021871257	2.295259932	12.49715152	6.946982569	7.985423718	4.046642822	0.910053423	283.6233218	69.60971551	44.91138428	30.14743062	6.326834811	0.785773742	0.614407356	0.166155726	0.039204843	0.088003928
0.000630974	0.000997752	0.007957451	0.007598764	0.025270395	0.149590911	0.345478737	0.337470199	0.778231509	5.7734958	4.202137761	11.91840201	8.661827486	6.93333268	3.902249135	0.414196976	658.4747959	282.4299307	22.02129514	22.95310107	11.01888746	0.47348712	0.649807305	0.172334716	0.03053519	0.149128241
0.000606394	0.001381856	0.008156035	0.012736843	0.054822967	0.142708685	0.301854041	0.432318876	0.482684362	2.144692594	3.688844458	10.75725924	8.164986648	6.391808943	9.973546654	0.023316588	1025.897927	181.7077475	35.23488809	30.3598641	5.528483008	0.70145053	0.667998523	0.119350531	0.035397247	0.028543695
0.000795106	0.001475904	0.002547999	0.019775413	0.018693857	0.330763487	0.405815162	0.398999632	0.425094126	4.021978212	3.172398813	12.76875501	5.311727691	7.610601126	6.730225638	0.583574322	628.4814046	141.564314	36.60078804	15.9445066	10.86911445	0.650057281	0.584896315	0.273307597	0.023935935	0.048899237
0.000630519	0.000883242	0.005316921	0.017985156	0.078968389	0.159385595	0.576569574	0.328241887	0.769097477	5.838028692	3.77090365	9.24167253	8.067271623	7.928002763	3.697797507	0.147824266	927.7279094	163.9750794	32.15246636	25.14294717	3.290878273	0.612283172	0.51249724	0.167045654	0.026545143	0.087271104
0.000649923	0.001084203	0.006115616	0.017515234	0.023737046	0.417834801	0.280090921	0.371775503	0.764509745	5.883250099	3.895249897	5.328300738	7.103371019	5.578519408	6.032743446	0.426741381	565.4685301	187.684774	26.84944808	25.2910549	17.46267436	0.562409427	0.586890496	0.328754627	0.026380633	0.006743175
0.000784163	0.000730321	0.004635351	0.008264899	0.02092273	0.439708024	0.301954543	0.366181545	0.572567549	4.772561785	4.013105345	12.23651437	8.810968903	6.330755332	1.225216498	0.959965095	597.3350361	78.53003042	20.72385104	34.14804657	16.64048629	0.633367872	0.447770611	0.25152827	0.025280489	0.127089061
0.000729834	0.000833517	0.002327342	0.016554425	0.077834085	0.395032108	0.46594898	0.388867613	0.589902299	5.115974326	2.48528915	14.58997787	6.058327255	5.0662056	5.755896458	0.559560021	874.7062459	243.5735293	16.50009449	20.5370882	11.03610982	0.679228921	0.575427622	0.136796193	0.033259304	0.063871394
0.000701248	0.000673548	0.002197043	0.008842349	0.137011449	0.487256137	0.335989429	0.313915045	0.340707207	3.168117917	5.035529254	11.0940247	5.66833759	8.030389325	6.948778326	0.990788596	663.0361528	144.1676455	20.87002862	27.12605637	6.314308067	0.640693574	0.61199474	0.157893443	0.038060427	0.065162493
0.000703292	0.001003536	0.004311089	0.00394969	0.014444382	0.397475979	0.312930881	0.333863122	0.410964163	1.111189189	5.780926858	13.90964235	8.83290509	5.583083473	2.813645774	0.337038758	767.6790276	174.2280282	43.58866185	14.38198573	20.48386095	0.658674863	0.52153006	0.293663193	0.024943653	0.041194523
0.000752888	0.000853581	0.005239499	0.004418218	0.075160828	0.409558625	0.396555555	0.353607761	0.534783274	3.49563695	2.068955372	11.60364758	6.748804783	5.998207063	7.426675438	0.633186286	616.204078	153.3842429	31.34899321	20.14381276	5.493091989	0.467514096	0.503462225	0.250594685	0.033387354	0.063648089
0.000650253	0.000860348	0.001727774	0.017231971	0.112779609	0.463711108	0.575636965	0.358630603	0.575677914	2.727216525	1.304650214	9.441506888	9.418008093	9.362473189	4.717628873	0.532539727	761.7732343	191.2705381	20.35327752	21.05019141	12.12304425	0.52706277	0.535574028	0.339749727	0.027149953	0.110898821
0.000747951	0.000741472	0.009953942	0.020793607	0.06981464	0.304847207	0.466350748	0.359106625	0.71777786	4.151802811	1.782434272	9.860817666	8.04563391	5.896784104	4.968775658	0.345952564	388.8355346	114.6748799	38.05913638	32.06742288	14.33709445	0.498584583	0.444208756	0.349029792	0.029058799	0.019453548
0.000729547	0.000663973	0.002213737	0.015900992	0.100655221	0.439132679	0.547583191	0.298484459	0.471565916	2.791082904	5.560808893	10.30574918	8.850089287	8.030666203	3.4886646	0.539090033	976.1320352	217.5483197	28.91258056	19.17216471	5.36403354	0.502055732	0.493168608	0.137163812	0.026334084	0.08026446
0.000710994	0.00117338	0.002792622	0.007467616	0.007163683	0.185075462	0.450349978	0.383035017	0.730093695	3.12080355	1.536435505	13.20439554	5.455191988	8.215169365	1.822770868	0.680270301	380.6568466	93.16578073	30.90493863	34.35817983	15.52013761	0.509098234	0.607930508	0.116149436	0.031269765	0.114137958
0.000626075	0.000770538	0.002319443	0.019608399	0.192651103	0.20646159	0.450086238	0.386166418	0.727156011	5.787570009	2.326562684	11.9278899	9.649606252	9.840367321	4.855956149	0.778863946	408.3013932	98.99210821	13.59657629	44.55834167	6.078881874	0.460955329	0.489071979	0.221662244	0.027242583	0.11033522
0.000799796	0.000988821	0.002250944	0.002443731	0.006348301	0.166858402	0.419960046	0.437390362	0.607761152	1.930480918	1.409590793	8.416898703	8.216796321	6.771294435	7.245073419	0.483560602	813.6933223	155.6966734	27.95019116	29.41249237	4.153254939	0.618804132	0.581937302	0.306689688	0.032768022	0.027258028
0.000774833	0.001416316	0.001023804	0.017505708	0.124878111	0.219749273	0.401470887	0.429101562	0.552955313	5.569379561	2.566836227	13.83532975	6.379221768	7.600571057	2.261757189	0.487401686	274.9092151	75.20123196	21.03783911	23.64840686	4.408275817	0.668680378	0.463955809	0.274766012	0.039424179	0.13301913
0.000721555	0.001312602	0.001084512	0.02844617	0.033425922	0.482151244	0.496387722	0.410443284	0.716843814	3.999294672	4.993885684	9.908679708	8.196040397	5.391617376	8.234766488	0.280958268	465.9147398	215.1041595	38.25886018	14.94833395	9.019925842	0.533365119	0.597081283	0.128852908	0.038039057	0.005168655
0.000696383	0.001170059	0.009959171	0.003460646	0.133944713	0.486123609	0.281297354	0.346478544	0.547482486	5.762283925	4.44831801	6.630128278	7.489418468	7.691722295	5.575404878	0.29441988	375.2164018	124.6012262	15.61239597	20.24477517	13.70984065	0.443168274	0.471303994	0.28624674	0.030617742	0.019324054
0.000765086	0.000755439	0.001537762	0.011828831	0.067481157	0.121859178	0.339100413	0.316095538	0.437312656	3.048929506	1.11114959	12.08028737	7.162772036	5.771412989	5.431004435	0.256726285	971.9549381	99.09333889	35.23548091	43.73424638	19.76687301	0.823397853	0.572210526	0.254286862	0.038723968	0.090536939
0.000721478	0.00112538	0.004219855	0.02774499	0.018393043	0.323518108	0.518775994	0.301674057	0.513773537	5.316374706	4.17722822	11.05572873	7.102200497	5.683470837	3.03674298	0.407415349	565.2147096	138.0051756	27.83153189	24.01679883	16.28630132	0.561543748	0.583696196	0.300060697	0.027429543	0.002107836
0.000630034	0.00099316	0.008052886	0.004985843	0.149974024	0.186234647	0.492834724	0.3763041	0.525142711	4.534705521	5.679704156	12.23528769	8.525813955	8.271943222	1.797921219	0.435883997	615.9263492	81.28564553	39.12782864	28.18767264	7.450267945	0.590755843	0.494358639	0.248812698	0.028353094	0.024907301
0.000648232	0.001075966	0.00489303	0.01980896	0.086959639	0.327871481	0.320937341	0.447585656	0.415384129	4.602498026	5.118798154	12.73893982	7.089651044	9.065560693	1.927075784	0.723726708	957.3674996	117.1658769	12.64193144	31.80409551	12.22565683	0.596102824	0.577143325	0.256760428	0.025966689	0.007705079
0.000610726	0.001119053	0.009638257	0.001926434	0.158165918	0.259383878	0.450526107	0.263692783	0.411727382	4.456801178	5.866827776	12.62118398	7.741079501	5.038688672	9.344413783	0.658181792	509.544447	67.65082279	31.33392672	30.88843023	4.796370728	0.50056455	0.541969305	0.29444681	0.027916776	0.138783749
0.000719363	0.000719374	0.0020875	0.010296245	0.070330964	0.185265096	0.290027189	0.341013832	0.62385238	4.798840937	4.021773346	14.34699327	6.575500599	8.864392715	2.075985085	0.267024761	598.5101397	142.5203824	17.6181533	28.23257468	16.99890749	0.614718674	0.513221937	0.110145905	0.025359804	0.146399215
0.000625996	0.000957458	0.005392517	0.007105338	0.036268126	0.143439125	0.286902099	0.383019826	0.388628874	4.87971157	5.77754033	5.686819097	8.27738708	9.579744202	8.504187945	0.142463376	763.027764	147.4196802	47.37677606	30.01141895	19.92454894	0.695071224	0.574585488	0.158635704	0.0285466	0.144905053
0.000723193	0.001041639	0.005942668	0.015516471	0.072791557	0.477123732	0.341441362	0.422939231	0.674436157	3.966298908	5.19264533	6.893419835	7.069526386	9.565529758	3.476722279	0.411358451	727.0425404	87.91323088	23.99810832	45.36959688	10.32592406	0.551909964	0.638663739	0.234294365	0.032595163	0.126285441
0.000791834	0.001228496	0.002531626	0.006310964	0.060451559	0.123847391	0.439727816	0.297567597	0.47192128	1.587569558	1.469443961	12.3929986	9.369186238	6.583648173	8.142917804	0.763087017	431.9108046	68.89063302	41.30861027	46.81900523	5.27032354	0.760493401	0.634745179	0.145313393	0.024922098	0.122445448
0.000640146	0.000783741	0.004986681	0.011578784	0.019109593	0.279996216	0.453480331	0.391722095	0.418226975	3.434918478	1.174571875	10.52560795	9.264419877	8.235099234	4.014606818	0.707028522	709.3269238	279.0732648	17.16443171	41.48603443	20.95741358	0.498806278	0.668120976	0.349746514	0.032663212	0.115322496
0.000653329	0.00105455	0.001300131	0.009379123	0.148961633	0.390906503	0.550213604	0.380280284	0.369361507	5.986129191	2.177585674	13.44880993	5.373860838	9.330817163	7.598691552	0.581022786	788.6232265	286.1564117	17.32286868	16.03724848	7.533713357	0.555446198	0.664287819	0.12102907	0.031813382	0.096962668
0.00061175	0.000879937	0.009390129	0.021978974	0.025079271	0.208813988	0.404799835	0.325443548	0.799580293	2.047353844	4.466531008	11.95692098	6.051513519	7.60137587	8.222059065	0.262784525	1012.119636	243.7847233	18.21191768	17.05751175	14.70785395	0.494575637	0.515861186	0.150876744	0.033890529	0.100123314
0.000736769	0.001007114	0.002798016	0.00265425	0.094601488	0.321612542	0.396123086	0.315884446	0.33149877	5.075672107	2.827033101	6.340779142	8.154569388	9.056992741	7.748156739	0.292542288	636.1944349	109.7588073	41.60507903	29.47011879	10.16205516	0.665856685	0.569940874	0.308972841	0.037172992	0.055848019
0.000755756	0.00103281	0.002329319	0.029816361	0.143598119	0.289276589	0.336256932	0.428287437	0.606289044	1.512736009	1.849526924	14.44700487	7.960764532	5.286553451	8.68784242	0.297851452	827.8837879	210.0379612	23.01416878	13.94689743	3.559609071	0.510980084	0.532108577	0.226333201	0.039654298	0.077316719
0.000733012	0.000727537	0.003761171	0.013643779	0.032682317	0.266536572	0.43401283	0.309003681	0.763178002	1.540357725	2.41694166	6.281235682	9.306437772	9.345515601	3.091287901	0.649756242	794.2857048	85.8034841	37.99780857	42.5377558	5.813525819	0.579602172	0.483110595	0.122383232	0.029742304	0.145080988
0.000674679	0.001299054	0.001487662	0.014601926	0.16814907	0.225692005	0.506780802	0.403464279	0.464737832	3.347761087	3.666121013	11.49223675	8.613250371	7.674734625	2.448425618	0.711075331	844.8577775	85.53725217	14.68106739	29.06396782	5.494988492	0.654456748	0.607635501	0.188383035	0.030457302	0.030682615
0.000726025	0.001284617	0.003442774	0.008529771	0.071974221	0.404052074	0.574387215	0.420260493	0.648236211	1.918483444	3.07159544	6.651918302	5.14529844	5.847044439	4.328062939	0.74627597	921.9597153	101.263139	21.61607548	29.79697516	3.750836349	0.581928686	0.537213014	0.370798019	0.032324126	0.121740696
0.000794992	0.000676224	0.007119028	0.012122483	0.02924791	0.4142269	0.56729042	0.410092566	0.786182872	5.548910944	5.705017512	12.31967594	9.298450252	6.176865097	6.326309388	0.476124303	550.9225735	146.4750955	39.46111441	26.60842284	20.44174907	0.568266817	0.553681374	0.328333544	0.036407847	0.104733613
0.000621484	0.001201176	0.005768144	0.028807735	0.177768161	0.171128435	0.329777913	0.413645831	0.593070089	1.649171721	4.496099119	7.575745923	8.216083082	5.455730173	2.054253903	0.5596281	956.3917819	66.84218111	26.20727182	32.2324412	5.876070815	0.653928335	0.422175114	0.344686392	0.035986918	0.057883649
0.000672995	0.000956865	0.001352348	0.013799387	0.033768867	0.485692933	0.440666247	0.28896694	0.688049538	3.732931623	1.554506239	6.05922366	9.73340721	8.548615858	6.053626573	0.424359132	520.7231153	150.1464379	32.79329624	40.55768248	6.280731209	0.576161747	0.598955641	0.130422699	0.032584594	0.128327529
0.000628052	0.000843842	0.001875925	0.007626614	0.070403156	0.308987036	0.300893714	0.44747919	0.399015383	3.256010491	3.581568426	11.30573719	7.749985135	8.667865013	1.53687843	0.31561647	1052.781054	92.28661071	15.66781608	27.26194573	23.73901693	0.56706596	0.568183782	0.281577558	0.029321419	0.126898629
0.000727828	0.00061097	0.00793406	0.007212552	0.068361441	0.374774364	0.420697691	0.26511779	0.579324312	3.421402365	4.217065013	8.282106303	5.088504454	7.687640941	9.48287216	0.685258291	516.3659	95.04570142	45.65136476	43.44516487	5.043904148	0.430629295	0.432754357	0.290837204	0.026474642	0.025418195
0.000699752	0.001591456	0.006034649	0.023581356	0.179658021	0.13582904	0.321694683	0.429130979	0.53721131	4.636900329	1.021847418	9.497607052	5.757082797	9.082661202	1.681505981	0.934239787	320.875447	163.112864	43.06608175	13.53120641	4.628867288	0.629788648	0.570772903	0.320166368	0.029065597	0.033520719
0.000799918	0.000888301	0.008510371	0.014103737	0.03495835	0.128956729	0.467479121	0.443559755	0.765442291	5.083424767	3.882596041	11.52026476	5.611700784	8.019476827	6.26290101	0.733595886	748.0109868	194.8357547	26.27697724	33.86920092	20.10217836	0.698400306	0.678252333	0.367409569	0.023360725	0.131011468
